vuln_id,whitelist,package,version_local,version_local_regex,version_nixpkgs,version_upstream,comment,review_comment
CVE-2021-33596,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2021-40834,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2021-40835,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2021-44751,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-28868,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-28869,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-28870,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-28872,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-28873,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-38163,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-38164,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-47524,True,safe,0.3.21,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2019-11644,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://www.cve.org/CVERecord?id=CVE-2019-11644,"Incorrect package: CVE affects F-Secure SAFE products, not the Haskell safe package."
CVE-2021-33594,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L197,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2021-33595,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L197,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2021-33596,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2021-40834,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2021-40835,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2021-44751,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-28868,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-28869,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-28870,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-28872,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-28873,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-38163,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-38164,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2022-47524,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L196,"Incorrect package: CVEs affect F-Secure SAFE products, not the Haskell safe package."
CVE-2024-21524,True,stringbuilder,0.5.1,,0.5.1,0.5.1,https://nvd.nist.gov/vuln/detail/CVE-2024-21524,"Incorrect package: CVE affects node-stringbuilder, not the Haskell stringbuilder package."
CVE-2018-1000035,True,unzip,6.0,,6.0,6.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L111,Build-time-only derivation: absent from the installed dogfood scanner's runtime closure.
CVE-2014-2545,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://www.cve.org/CVERecord?id=CVE-2014-2545,"Incorrect package: CVE affects an unrelated Vault product, not the Haskell vault package."
CVE-2014-7194,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://www.cve.org/CVERecord?id=CVE-2014-7194,"Incorrect package: CVE affects an unrelated Vault product, not the Haskell vault package."
CVE-2015-5711,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://www.cve.org/CVERecord?id=CVE-2015-5711,"Incorrect package: CVE affects an unrelated Vault product, not the Haskell vault package."
CVE-2018-19786,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://www.cve.org/CVERecord?id=CVE-2018-19786,"Incorrect package: CVE affects an unrelated Vault product, not the Haskell vault package."
CVE-2020-13223,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://www.cve.org/CVERecord?id=CVE-2020-13223,"Incorrect package: CVE affects an unrelated Vault product, not the Haskell vault package."
CVE-2020-25594,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://www.cve.org/CVERecord?id=CVE-2020-25594,"Incorrect package: CVE affects an unrelated Vault product, not the Haskell vault package."
CVE-2021-27400,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L149,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2021-3024,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L149,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2021-38554,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L149,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2021-41802,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L149,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2022-41316,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L149,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2023-0620,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L149,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2023-0665,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2023-2121,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2023-24999,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2023-25000,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2023-6337,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2024-2048,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2024-8365,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2025-4166,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2025-6011,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2025-6014,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2025-6037,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2026-5807,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L148,"Incorrect package: CVEs affect Vault server products, not the Haskell vault package."
CVE-2015-7777,True,void,0.7.4,,0.7.4,0.7.4,https://nvd.nist.gov/vuln/detail/CVE-2015-7777,"Incorrect package: CVE affects JosephErnest Void web app, not the Haskell void package."
CVE-2022-2145,True,warp,3.4.9,,3.4.13,3.4.15,https://nvd.nist.gov/vuln/detail/CVE-2022-2145,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2022-2225,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2022-3320,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2022-3512,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2022-4428,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2022-4457,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2023-0238,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2023-0652,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2023-0654,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2023-1412,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2023-1862,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2023-2754,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2025-0651,True,warp,3.4.9,,3.4.13,3.4.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L163,"Incorrect package: CVEs affect Cloudflare WARP client, not the Haskell warp web framework."
CVE-2020-27748,False,xdg-utils,1.2.1,,1.2.1,1.2.1,https://www.cve.org/CVERecord?id=CVE-2020-27748,Correct xdg-utils package. The affected mailto argument-handling code is present in 1.2.1 and the advisory has no fixed upper bound; no downstream patch was found. Keep active. Source: https://www.cve.org/CVERecord?id=CVE-2020-27748.
CVE-2021-4235,True,yaml,0.11.11.2,,0.11.11.2,0.11.11.2,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L212,"Incorrect package: CVEs affect Go yaml packages, not the Haskell yaml package."
CVE-2022-3064,True,yaml,0.11.11.2,,0.11.11.2,0.11.11.2,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L212,"Incorrect package: CVEs affect Go yaml packages, not the Haskell yaml package."
CVE-2021-4235,True,yaml,0.11.11.2-r2.cabal,,0.11.11.2,0.11.11.2,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L212,"Incorrect package: CVEs affect Go yaml packages, not the Haskell yaml package."
CVE-2022-3064,True,yaml,0.11.11.2-r2.cabal,,0.11.11.2,0.11.11.2,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L212,"Incorrect package: CVEs affect Go yaml packages, not the Haskell yaml package."
CVE-2002-0059,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L133,"Incorrect package: CVEs affect C zlib or Cloudflare zlib fork, not the Haskell zlib package."
CVE-2022-37434,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L133,"Incorrect package: CVEs affect C zlib or Cloudflare zlib fork, not the Haskell zlib package."
CVE-2023-45853,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L133,"Incorrect package: CVEs affect C zlib or Cloudflare zlib fork, not the Haskell zlib package."
CVE-2023-6992,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L133,"Incorrect package: CVEs affect C zlib or Cloudflare zlib fork, not the Haskell zlib package."
CVE-2026-22184,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L133,"Incorrect package: CVEs affect C zlib or Cloudflare zlib fork, not the Haskell zlib package."
CVE-2026-27820,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,https://nvd.nist.gov/vuln/detail/CVE-2026-27820,"Incorrect package: CVE affects Ruby zlib extension, not the scanned zlib component."
CVE-2015-1773,True,flex,2.6.4,,2.6.4,2.6.4,https://nvd.nist.gov/vuln/detail/CVE-2015-1773,"Incorrect package: CVE affects Apache Flex, not the Flex lexer generator."
CVE-2015-2987,True,ed,1.22.5,,1.22.5,1.22.5,https://nvd.nist.gov/vuln/detail/CVE-2015-2987,"Incorrect package: CVE affects the Type74 ED encryption application, not GNU ed."
CVE-2018-6553,True,cups,2.4.19,,2.4.19,2.4.19,https://nvd.nist.gov/vuln/detail/CVE-2018-6553,"Incorrect target: CVE affects Ubuntu's CUPS AppArmor packaging, not the Nixpkgs CUPS derivation."
CVE-2019-14860,True,fuse,3.18.2,,3.10.0,,https://nvd.nist.gov/vuln/detail/CVE-2019-14860,"Incorrect package: CVE affects Red Hat Fuse/Syndesis, not the libfuse filesystem package."
CVE-2019-14900,True,fuse,3.18.2,,3.10.0,,https://nvd.nist.gov/vuln/detail/CVE-2019-14900,"Incorrect package: CVE affects Hibernate ORM and Red Hat Fuse products, not the libfuse filesystem package."
CVE-(2020-1171|2020-1192|2020-17163|2021-3177|2023-6597|2023-27043|2024-0397|2024-0450|2024-3219|2024-3220|2024-4030|2024-4032|2024-5642|2024-6923|2024-8088|2024-11168|2024-12718|2024-49050|2024-50602|2025-0938|2025-1795|2025-4138|2025-4330|2025-4435|2025-4516|2025-4517|2025-6069|2025-8194|2025-8291|2025-11468|2025-15282|2025-15366|2025-15367|2025-49714|2026-0672|2026-0864|2026-0865|2026-1299|2026-1502|2026-2297|2026-3276|2026-3446|2026-4786|2026-6100|2026-7774|2026-8328|2026-9669|2026-11940|2026-11972),True,python,2.7.18.12,,3.14.6,3.14.6,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L135,Build-time bootstrap artifact: Python 2.7.18.12 is absent from the installed dogfood scanner's runtime closure.
CVE-2021-4336,True,ninja,1.13.2,,1.13.2,1.13.2,https://nvd.nist.gov/vuln/detail/CVE-2021-4336,"Incorrect package: CVE affects ITRS Monitor Ninja, not the Ninja build tool."
CVE-2022-43410,True,mercurial,,7\.2\.2(?:-vendor(?:-staging)?)?,7.2.2,7.2.3,https://nvd.nist.gov/vuln/detail/CVE-2022-43410,"Incorrect package: CVE affects the Jenkins Mercurial Plugin, not Mercurial SCM or its source derivations."
CVE-2023-6992,True,zlib,1.3.2,,1.3.2,1.3.2,https://nvd.nist.gov/vuln/detail/CVE-2023-6992,"Incorrect package: CVE affects the Cloudflare zlib fork, not upstream zlib."
CVE-2023-7216,True,cpio,2.15,,2.15,2.15,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L77,Build-time-only derivation: GNU cpio 2.15 is absent from the installed dogfood scanner's runtime closure.
CVE-2023-49292,True,go,1.24.13-linux-amd64-bootstrap,,1.26.5,1.26.5,https://nvd.nist.gov/vuln/detail/CVE-2023-49292,"Incorrect package: CVE affects the ECIES Go library, not the Go bootstrap toolchain."
CVE-2025-10911,True,libxslt,1.1.45,,1.1.45,1.1.45,https://nvd.nist.gov/vuln/detail/CVE-2025-10911,Fixed before this build: the affected range ends at libxslt 1.1.43; the scanned version is 1.1.45.
CVE-2025-7425,True,libxslt,1.1.45,,1.1.45,1.1.45,https://www.cve.org/CVERecord?id=CVE-2025-7425,Build-time-only derivation: libxslt 1.1.45 is absent from the installed dogfood scanner's runtime closure.
CVE-(2025-15276|2025-15277|2025-15278),True,fontforge,20251009,,20251009,20251009,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L67,Build-time-only derivation: FontForge is absent from the installed dogfood scanner's runtime closure.
CVE-(2025-32989|2025-32990|2026-1584|2026-3832|2026-3833|2026-33845|2026-42009|2026-42010),True,gnutls,3.8.13,,3.8.13,3.8.13,https://gitlab.com/gnutls/gnutls/-/blob/3.8.13/NEWS,Fixed in this version: GnuTLS 3.8.13 includes the fixes for these advisories.
CVE-2026-13757,True,p11-kit,0.26.2,,0.26.2,0.26.4,https://www.cve.org/CVERecord?id=CVE-2026-13757,Build-time-only derivation: p11-kit 0.26.2 is absent from the installed dogfood scanner's runtime closure.
CVE-(2026-14363|2026-39837|2026-39839|2026-39840|2026-39841|2026-58519|2026-58521),True,cargo,1.97.1,,0.4.9,0.4.9,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L117,"Incorrect package: the advisories affect the MediaWiki Cargo extension, not Rust Cargo."
CVE-(2026-33948|2026-39979),True,jq,1.8.2-binlore,,1.8.2,1.8.2,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L121,Fixed before this build: jq 1.8.2 contains the upstream fixes for both CVEs.
CVE-(2026-3441|2026-3442|2026-4647|2026-6844|2026-6845),True,binutils,2.46,,2.46,2.47,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L45,Build-time-only derivation: binutils 2.46 is absent from the installed dogfood scanner's runtime closure.
OSV-(2026-350|2026-973|2026-987),True,binutils,2.46,,2.46,2.47,https://github.com/tiiuae/ghaf/blob/c6a22b335f38adcffe6b609bc99d140a0aa3967a/.github/flakevuln/manual_analysis.csv?plain=1#L46,Build-time-only derivation: binutils 2.46 is absent from the installed dogfood scanner's runtime closure.
